DATE	WGPT:HW1_1	WGPT:HW1_2	WGPT:HW1_3	WGPT:HW1_4	WGPT:HW1_5	WGPT:HW1_6	WGPT:HW1_7	WGPT:HW1_8	WGPT:HW2_10	WGPT:HW2_6	WGPT:HW2_7	WGPT:HW2_8	WGPT:HW2_9	WGPT:HW3_10	WGPT:HW3_11	WGPT:HW3_12	WGPT:HW3_13	WGPT:HW3_14	WGPT:HW3_15	WGPT:HW3_16	WGPT:HW3_17	WGPT:HW3_18	WGPT:HW3_19	WGPT:HW3_9	WWPT:HW1_1	WWPT:HW1_2	WWPT:HW1_3	WWPT:HW1_4	WWPT:HW1_5	WWPT:HW1_6	WWPT:HW1_7	WWPT:HW1_8	WWPT:HW2_10	WWPT:HW2_6	WWPT:HW2_7	WWPT:HW2_8	WWPT:HW2_9	WWPT:HW3_10	WWPT:HW3_11	WWPT:HW3_12	WWPT:HW3_13	WWPT:HW3_14	WWPT:HW3_15	WWPT:HW3_16	WWPT:HW3_17	WWPT:HW3_18	WWPT:HW3_19	WWPT:HW3_9	WBP9:HW1_1	WBP9:HW1_2	WBP9:HW1_3	WBP9:HW1_4	WBP9:HW1_5	WBP9:HW1_6	WBP9:HW1_7	WBP9:HW1_8	WBP9:HW2_10	WBP9:HW2_6	WBP9:HW2_7	WBP9:HW2_8	WBP9:HW2_9	WBP9:HW3_10	WBP9:HW3_11	WBP9:HW3_12	WBP9:HW3_13	WBP9:HW3_14	WBP9:HW3_15	WBP9:HW3_16	WBP9:HW3_17	WBP9:HW3_18	WBP9:HW3_19	WBP9:HW3_9	WTHP:HW1_1	WTHP:HW1_2	WTHP:HW1_3	WTHP:HW1_4	WTHP:HW1_5	WTHP:HW1_6	WTHP:HW1_7	WTHP:HW1_8	WTHP:HW2_10	WTHP:HW2_6	WTHP:HW2_7	WTHP:HW2_8	WTHP:HW2_9	WTHP:HW3_10	WTHP:HW3_11	WTHP:HW3_12	WTHP:HW3_13	WTHP:HW3_14	WTHP:HW3_15	WTHP:HW3_16	WTHP:HW3_17	WTHP:HW3_18	WTHP:HW3_19	WTHP:HW3_9
	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (SM3)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)	 (BARSA)
27 May 2050	6.6022799E+9	6.6924979E+9	7.4069407E+9	7.6900628E+9	6.7852216E+9	1.2891789E+9	4.4590735E+9	4.9831772E+9	3.5832632E+9	6.2021412E+9	7.0726666E+9	6.4625966E+9	2.8901435E+9	5.4525926E+9	4.4452367E+9	4.842306E+9	4.9002214E+9	5.4872735E+9	5.6413117E+9	5.3254011E+9	3.3884744E+9	4.2086359E+9	4.1369065E+9	4.3498004E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	35.240929	32.023567	30.660051	32.706966	29.268637	35.335468	27.738184	29.147913	37.225895	29.781534	40.954029	29.684282	26.10796	39.217331	43.695736	45.250469	45.29425	42.036617	43.781067	41.886204	31.441889	38.664349	40.936493	41.464664	28.463457	26.372057	24.67152	26.782879	21.935705	28.279469	22.696865	22.842606	29.089443	23.2565	33.583618	22.806522	19.696503	32.35717	35.911285	37.069748	37.296989	34.14764	35.799469	33.605774	23.67893	31.760775	32.941746	34.018742
03 Jul 2050	6.6320681E+9	6.7205734E+9	7.4364022E+9	7.7229926E+9	6.8098509E+9	1.2929998E+9	4.4810644E+9	5.0075407E+9	3.6112643E+9	6.2245663E+9	7.1076352E+9	6.4861839E+9	2.9088154E+9	5.4978499E+9	4.4845614E+9	4.8856003E+9	4.9441654E+9	5.5339279E+9	5.6904535E+9	5.3700521E+9	3.4114747E+9	4.2434939E+9	4.1716997E+9	4.3871508E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.95491	31.706306	30.344944	32.408951	28.966015	35.0634	27.412991	28.827656	36.888752	29.445671	40.63282	29.361782	25.773731	38.864124	43.376274	44.936897	44.979668	41.701851	43.456455	41.551109	31.06246	38.308102	40.599907	41.127697	28.149717	26.012798	24.323288	26.436749	21.608242	28.027063	22.357769	22.500772	28.723785	22.897478	33.216454	22.460533	19.356457	31.967566	35.532028	36.690937	36.916508	33.762173	35.416645	33.219364	23.270193	31.371878	32.559364	33.632294
03 Aug 2050	6.6564639E+9	6.7435269E+9	7.4604585E+9	7.7499346E+9	6.8299182E+9	1.2961027E+9	4.4989967E+9	5.0273992E+9	3.634145E+9	6.2428344E+9	7.1363026E+9	6.5054003E+9	2.9239762E+9	5.5348925E+9	4.5168169E+9	4.9211233E+9	4.9802235E+9	5.5721482E+9	5.7307423E+9	5.4066166E+9	3.4301737E+9	4.2720233E+9	4.2001938E+9	4.4177572E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.717922	31.446609	30.088585	32.164478	28.72962	34.839436	27.149658	28.571123	36.613892	29.178314	40.368134	29.110149	25.532276	38.573612	43.113239	44.678528	44.719719	41.42593	43.188541	41.275143	30.772219	38.015572	40.323055	40.850189	27.88588	25.71954	24.044117	26.151562	21.364388	27.818916	22.089994	22.235882	28.428019	22.622417	32.905811	22.202127	19.135567	31.644066	35.209393	36.367538	36.590698	33.438629	35.092602	32.895866	22.978254	31.049694	32.239532	33.306778
04 Sep 2050	6.6825405E+9	6.7680287E+9	7.4861123E+9	7.7787105E+9	6.8512937E+9	1.2993908E+9	4.5180995E+9	5.0485509E+9	3.6585603E+9	6.2622833E+9	7.1669719E+9	6.525866E+9	2.9401009E+9	5.5744712E+9	4.5513416E+9	4.9591557E+9	5.0188293E+9	5.613013E+9	5.7738465E+9	5.4456975E+9	3.4500636E+9	4.3025034E+9	4.2306516E+9	4.4504888E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.466263	31.168522	29.813082	31.903267	28.464468	34.599598	26.866104	28.291985	36.319042	28.885969	40.085957	28.829845	25.238184	38.263153	42.832767	44.403244	44.443153	41.132004	42.903481	40.981129	30.439075	37.702667	40.027702	40.554676	27.609934	25.405943	23.74157	25.848757	21.076738	27.596327	21.797071	21.939611	28.108955	22.311483	32.581409	21.90057	18.832659	31.301561	34.873402	36.031651	36.253094	33.098843	34.754356	32.555519	22.616873	30.708277	31.902927	32.966309
07 Oct 2050	6.7091149E+9	6.792961E+9	7.5121874E+9	7.8080118E+9	6.8729769E+9	1.3027116E+9	4.537493E+9	5.070017E+9	3.6833935E+9	6.2820101E+9	7.1982566E+9	6.546626E+9	2.9564035E+9	5.6147855E+9	4.5865764E+9	4.9979822E+9	5.0582431E+9	5.6546698E+9	5.8178186E+9	5.4855229E+9	3.470198E+9	4.3335491E+9	4.2616919E+9	4.4838641E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.208084	30.884302	29.531973	31.636662	28.199543	34.355194	26.576912	28.008305	36.017632	28.588778	39.797604	28.548487	24.961292	37.945438	42.545525	44.12212	44.160492	40.83144	42.612133	40.68055	30.110596	37.382607	39.725426	40.252697	27.32427	25.084648	23.433069	25.538116	20.796606	27.369473	21.499454	21.641142	27.781872	21.998831	32.246613	21.603956	18.568272	30.949333	34.525528	35.684559	35.903877	32.748363	34.405281	32.204578	22.274992	30.357243	31.555582	32.61504
20 Oct 2050	6.7193656E+9	6.8025631E+9	7.522218E+9	7.8193039E+9	6.8813036E+9	1.3039872E+9	4.5449441E+9	5.0782618E+9	3.6929528E+9	6.2895821E+9	7.2103357E+9	6.5545974E+9	2.9626501E+9	5.6303278E+9	4.6001874E+9	5.0129859E+9	5.073474E+9	5.670743E+9	5.8347976E+9	5.5008835E+9	3.4779156E+9	4.3455171E+9	4.2736648E+9	4.4967455E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	34.105953	30.775702	29.427036	31.533882	28.113575	34.26086	26.470293	27.908258	35.903893	28.486134	39.684361	28.456358	24.883219	37.822029	42.432251	44.011555	44.048203	40.71344	42.496998	40.562904	30.011305	37.258713	39.607315	40.133961	27.205784	24.964298	23.326395	25.417091	20.724834	27.280115	21.402508	21.552599	27.664476	21.910915	32.101963	21.526464	18.520119	30.80834	34.371334	35.529022	35.745941	32.601814	34.254189	32.059822	22.203358	30.217596	31.412371	32.46529
08 Nov 2050	6.7347425E+9	6.8169605E+9	7.5372534E+9	7.8362404E+9	6.8937876E+9	1.3058917E+9	4.5561083E+9	5.0906179E+9	3.7072852E+9	6.3009295E+9	7.2284641E+9	6.5665469E+9	2.9720164E+9	5.6536407E+9	4.6206188E+9	5.0355108E+9	5.09634E+9	5.6948588E+9	5.8602793E+9	5.5239265E+9	3.4894848E+9	4.3634683E+9	4.2916273E+9	4.516074E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.957809	30.611578	29.264244	31.380041	27.951097	34.119473	26.303213	27.742479	35.729378	28.312279	39.517719	28.28866	24.698858	37.63802	42.265308	43.848957	43.885391	40.53944	42.328812	40.389446	29.802546	37.073204	39.431957	39.959976	27.046095	24.779736	23.146109	25.240044	20.538563	27.150282	21.227297	21.37125	27.474382	21.71921	31.914587	21.336996	18.31455	30.607504	34.17643	35.335747	35.552567	32.403618	34.058643	31.861639	21.959631	30.017416	31.215517	32.268612
05 Dec 2050	6.7561149E+9	6.8369521E+9	7.5581158E+9	7.8597668E+9	6.911082E+9	1.3085196E+9	4.5715881E+9	5.1077448E+9	3.7271805E+9	6.3166525E+9	7.253674E+9	6.583105E+9	2.984959E+9	5.6860314E+9	4.6490399E+9	5.0668503E+9	5.1281546E+9	5.7283809E+9	5.8957169E+9	5.5559521E+9	3.5054853E+9	4.3884083E+9	4.3165916E+9	4.5429468E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.749981	30.382362	29.036871	31.165489	27.733917	33.923168	26.068966	27.511185	35.484646	28.069563	39.285416	28.057919	24.467657	37.380787	42.032478	43.621994	43.65855	40.296349	42.094364	40.147346	29.531149	36.813961	39.186977	39.717125	26.795769	24.519674	22.894056	24.989704	20.305717	26.968025	20.982666	21.123238	27.206097	21.458406	31.647635	21.088453	18.088589	30.323254	33.898632	35.0597	35.276333	32.121758	33.780384	31.579906	21.673208	29.733896	30.935411	31.988321
01 Jan 2051	6.7775058E+9	6.8569344E+9	7.5789476E+9	7.8832968E+9	6.928322E+9	1.3111302E+9	4.5870285E+9	5.124822E+9	3.7470577E+9	6.3323223E+9	7.2789258E+9	6.5996099E+9	2.9978327E+9	5.7184338E+9	4.6775188E+9	5.0982636E+9	5.1600466E+9	5.7619384E+9	5.9312159E+9	5.5880023E+9	3.5214085E+9	4.4133565E+9	4.3415762E+9	4.569856E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.540703	30.153244	28.810665	30.950733	27.521166	33.726845	25.836164	27.283569	35.24015	27.831579	39.051834	27.833471	24.241547	37.122223	41.798298	43.3927	43.430012	40.051315	41.858112	39.903999	29.265512	36.553532	38.940723	39.472866	26.53643	24.261196	22.647274	24.738962	20.082315	26.784357	20.745411	20.88644	26.934919	21.211346	31.374311	20.854223	17.8703	30.036404	33.612789	34.773647	34.990528	31.834509	33.49501	31.294083	21.39888	29.448206	30.651409	31.702137
04 Feb 2051	6.8055588E+9	6.8831068E+9	7.6062065E+9	7.914135E+9	6.9508495E+9	1.3145216E+9	4.6072115E+9	5.1471401E+9	3.7730816E+9	6.3527916E+9	7.3120712E+9	6.6211763E+9	3.0146168E+9	5.7609098E+9	4.7149153E+9	5.1395246E+9	5.2019389E+9	5.8059581E+9	5.9778135E+9	5.6300344E+9	3.5421793E+9	4.446059E+9	4.3743416E+9	4.6051645E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.267212	29.852018	28.512049	30.66898	27.231436	33.469566	25.527864	26.979494	34.917065	27.51178	38.745953	27.527122	23.92297	36.782135	41.491623	43.091621	43.131256	39.729866	41.548634	39.584938	28.898243	36.210712	38.617401	39.152931	26.200565	23.920841	22.317963	24.41095	19.766624	26.543938	20.425976	20.561432	26.544989	20.868666	31.022284	20.52223	17.545544	29.661386	33.245667	34.406364	34.625137	31.461811	33.127052	30.922644	21.000877	29.074337	30.281956	31.3326
20 Feb 2051	6.8184627E+9	6.8951245E+9	7.6187059E+9	7.9283067E+9	6.9611525E+9	1.3160735E+9	4.6164526E+9	5.157354E+9	3.785023E+9	6.3621524E+9	7.3273344E+9	6.6310405E+9	3.0222638E+9	5.7804344E+9	4.7321452E+9	5.1585418E+9	5.22125E+9	5.8262118E+9	5.9992724E+9	5.6493665E+9	3.5516534E+9	4.4610898E+9	4.3894124E+9	4.621417E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.137093	29.714415	28.378735	30.539091	27.12336	33.351322	25.392069	26.851856	34.771259	27.380661	38.602386	27.410471	23.833694	36.624157	41.347851	42.949966	42.989243	39.578972	41.402229	39.435295	28.774782	36.052174	38.466606	39.002399	26.030828	23.766977	22.180494	24.256403	19.6777	26.43125	20.300631	20.44626	26.376471	20.754139	30.839094	20.423983	17.503908	29.481325	33.05088	34.208755	34.425602	31.274824	32.935249	30.73778	20.918379	28.896006	30.099171	31.142616
16 Mar 2051	6.8378209E+9	6.9131418E+9	7.6374364E+9	7.9495608E+9	6.9765975E+9	1.3183872E+9	4.6302925E+9	5.1726546E+9	3.8029225E+9	6.3761731E+9	7.3502454E+9	6.645823E+9	3.0337349E+9	5.8097193E+9	4.758015E+9	5.1870991E+9	5.2502497E+9	5.8566006E+9	6.0314834E+9	5.6783693E+9	3.5658534E+9	4.4836342E+9	4.4120223E+9	4.6458066E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.949215	29.507166	28.17321	30.345165	26.916298	33.174068	25.180197	26.641932	34.548424	27.160103	38.391178	27.196871	23.591579	36.388523	41.136013	42.741173	42.782604	39.356358	41.18766	39.214466	28.504293	35.814739	38.243019	38.781437	25.804092	23.534367	21.953783	24.032892	19.439835	26.267231	20.080194	20.217802	26.108	20.512186	30.60013	20.182556	17.228935	29.224157	32.801487	33.958668	34.177711	31.020147	32.684048	30.484106	20.601366	28.639944	29.847185	30.891407
19 Apr 2051	6.8649585E+9	6.9383675E+9	7.663636E+9	7.9793362E+9	6.9981496E+9	1.3216001E+9	4.6496302E+9	5.1940244E+9	3.8279718E+9	6.3957463E+9	7.3823882E+9	6.6664586E+9	3.0496776E+9	5.85075E+9	4.7943219E+9	5.2271872E+9	5.2909629E+9	5.8992072E+9	6.0766725E+9	5.7190221E+9	3.5856179E+9	4.5152189E+9	4.4437151E+9	4.6800128E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.682667	29.214903	27.883419	30.072176	26.640938	32.92606	24.880339	26.347054	34.233025	26.850143	38.094341	26.902878	23.306068	36.05547	40.838066	42.447411	42.49094	39.042267	40.88472	38.902206	28.158104	35.479523	37.927631	38.469395	25.473192	23.202444	21.63275	23.712807	19.146824	26.035568	19.768974	19.902771	25.724386	20.180611	30.255854	19.866383	16.958471	28.855465	32.441841	33.597679	33.818035	30.653444	32.32098	30.117815	20.243204	28.272793	29.484056	30.528238
03 May 2051	6.876139E+9	6.9487421E+9	7.6743956E+9	7.9915924E+9	7.0069811E+9	1.3229176E+9	4.6575601E+9	5.2027832E+9	3.8382659E+9	6.4037627E+9	7.395646E+9	6.6749133E+9	3.0561935E+9	5.8676413E+9	4.8093046E+9	5.2437361E+9	5.3077719E+9	5.9167642E+9	6.0953114E+9	5.7357681E+9	3.5936965E+9	4.5282207E+9	4.4567706E+9	4.6941143E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.569164	29.09584	27.768806	29.959604	26.549694	32.824024	24.763517	26.238876	34.106693	26.739613	37.96928	26.805254	23.225449	35.917236	40.712624	42.323517	42.366016	38.910194	40.756023	38.771015	28.053925	35.340923	37.795918	38.337559	25.323456	23.07036	21.517702	23.578381	19.075722	25.938255	19.666059	19.811146	25.581255	20.091293	30.092297	19.788399	16.913166	28.697887	32.266705	33.419395	33.637047	30.487841	32.149002	29.954329	20.180378	28.117008	29.322803	30.358959
24 May 2051	6.8929106E+9	6.9642967E+9	7.6905216E+9	8.0099738E+9	7.0202225E+9	1.3248835E+9	4.669438E+9	5.2159078E+9	3.8536975E+9	6.4157737E+9	7.4155443E+9	6.6875873E+9	3.0659651E+9	5.8929751E+9	4.8317978E+9	5.2685834E+9	5.3330104E+9	5.943106E+9	6.1232845E+9	5.7608893E+9	3.6058076E+9	4.5477212E+9	4.4763571E+9	4.7152753E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.405724	28.91625	27.590816	29.791645	26.370184	32.671154	24.579878	26.057259	33.912601	26.54908	37.785892	26.620901	23.020252	35.710972	40.5284	42.141716	42.185181	38.715652	40.568218	38.577644	27.817947	35.133213	37.600822	38.144653	25.125896	22.868948	21.321323	23.384687	18.86816	25.796833	19.475451	19.612787	25.346899	19.881313	29.884249	19.578432	16.682051	28.472931	32.048859	33.200687	33.419426	30.264853	31.92844	29.73181	19.902683	27.893259	29.102613	30.139364
05 Jun 2051	6.9031142E+9	6.9737487E+9	7.7003126E+9	8.0211497E+9	7.028245E+9	1.3260745E+9	4.6766428E+9	5.2238659E+9	3.8630707E+9	6.4230533E+9	7.4276588E+9	6.6952689E+9	3.0718651E+9	5.9083796E+9	4.8454958E+9	5.2837181E+9	5.3483848E+9	5.9591327E+9	6.1403136E+9	5.7761705E+9	3.6131274E+9	4.5595776E+9	4.4882714E+9	4.7281536E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.302811	28.806948	27.484135	29.688847	26.281361	32.578266	24.470591	25.953186	33.7953	26.441534	37.672379	26.523676	22.944887	35.584267	40.414612	42.029408	42.072243	38.595364	40.451557	38.457935	27.71538	35.006069	37.480629	38.024853	24.991762	22.745342	21.208231	23.2616	18.791924	25.708538	19.370657	19.513302	25.208113	19.780458	29.7416	19.488804	16.641125	28.329563	31.897577	33.047592	33.264778	30.117374	31.778181	29.585236	19.83263	27.751221	28.957964	29.990448
24 Jun 2051	6.918422E+9	6.9879219E+9	7.7149865E+9	8.0379131E+9	7.0402693E+9	1.3278524E+9	4.6874353E+9	5.2357873E+9	3.877122E+9	6.4339569E+9	7.4458424E+9	6.7067786E+9	3.080713E+9	5.9314847E+9	4.8660613E+9	5.3064433E+9	5.3714693E+9	5.9831798E+9	6.1658732E+9	5.7990948E+9	3.6240965E+9	4.5773614E+9	4.5061463E+9	4.7474801E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.153084	28.642847	27.321569	29.53549	26.119366	32.439075	24.302301	25.787756	33.617493	26.267982	37.504543	26.357275	22.758495	35.39502	40.246178	41.863316	41.906544	38.417156	40.279644	38.280598	27.50157	34.815605	37.301922	37.847992	24.809448	22.561026	21.029385	23.084044	18.607452	25.579786	19.196934	19.335007	24.993481	19.592218	29.549841	19.303123	16.431519	28.122683	31.696743	32.846107	33.063644	29.911982	31.574812	29.380047	19.585024	27.545515	28.755163	29.787853
01 Aug 2051	6.9494789E+9	7.0166472E+9	7.7447035E+9	8.0719053E+9	7.0645734E+9	1.3314212E+9	4.709271E+9	5.2599014E+9	3.905588E+9	6.4560031E+9	7.4827581E+9	6.7300521E+9	3.0985398E+9	5.9783368E+9	4.9078236E+9	5.3526016E+9	5.4183608E+9	6.0319708E+9	6.2177613E+9	5.8455987E+9	3.6462182E+9	4.6134216E+9	4.5424082E+9	4.7867034E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.848385	28.307434	26.987877	29.223324	25.792067	32.157261	23.95434	25.444262	33.251801	25.904602	37.164185	26.009012	22.399992	35.008591	39.904591	41.527187	41.570774	38.055218	39.931305	37.919559	27.077526	34.426193	36.938145	37.487587	24.433296	22.179731	20.656616	22.718584	18.246412	25.316872	18.831858	18.960556	24.544735	19.194174	29.159975	18.917442	16.064884	27.697107	31.289658	32.439198	32.656719	29.492188	31.161379	28.958729	19.124935	27.121223	28.338783	29.373114
16 Aug 2051	6.9615135E+9	7.027754E+9	7.7561723E+9	8.0850632E+9	7.073921E+9	1.3327967E+9	4.7176812E+9	5.269183E+9	3.9165829E+9	6.4644797E+9	7.4970824E+9	6.7390024E+9	3.1053619E+9	5.9964723E+9	4.9240392E+9	5.3705313E+9	5.4365778E+9	6.0508805E+9	6.2378941E+9	5.8636134E+9	3.6546918E+9	4.6273777E+9	4.556457E+9	4.8019128E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.723526	28.178865	26.864948	29.101702	25.703896	32.048244	23.829424	25.331043	33.11504	25.789829	37.027714	25.912369	22.343126	34.85709	39.768044	41.392654	41.43351	37.910694	39.790466	37.775639	26.985649	34.274239	36.794197	37.342823	24.262936	22.03614	20.535091	22.570061	18.193628	25.212872	18.725861	18.872311	24.390812	19.11186	28.97434	18.853849	16.074385	27.522951	31.089914	32.235661	32.448746	29.306192	30.966351	28.775377	19.108116	26.941849	28.158056	29.181728
23 Aug 2051	6.9669284E+9	7.0327485E+9	7.7613281E+9	8.0909824E+9	7.0781276E+9	1.3334145E+9	4.7214592E+9	5.2733548E+9	3.9215265E+9	6.46829E+9	7.503532E+9	6.7430287E+9	3.1084378E+9	6.00463E+9	4.9313418E+9	5.3786076E+9	5.4447826E+9	6.0593905E+9	6.2469576E+9	5.8717189E+9	3.658507E+9	4.6336558E+9	4.5627781E+9	4.8087593E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.670275	28.121872	26.809944	29.047892	25.648592	31.999233	23.773268	25.27726	33.054218	25.734087	36.967323	25.858097	22.274965	34.790001	39.707397	41.332859	41.373001	37.846859	39.728317	37.71233	26.910227	34.206604	36.730473	37.279213	24.199352	21.97611	20.480921	22.509758	18.127628	25.167603	18.675928	18.820404	24.324299	19.057581	28.901005	18.792713	15.980217	27.451107	31.010509	32.154812	32.367378	29.231506	30.888884	28.702257	19.011591	26.860868	28.085827	29.106262
02 Sep 2051	6.9750528E+9	7.0402401E+9	7.7690598E+9	8.099862E+9	7.0844314E+9	1.3343388E+9	4.7271235E+9	5.2796088E+9	3.9289405E+9	6.4740009E+9	7.5132109E+9	6.7490637E+9	3.1130396E+9	6.0168684E+9	4.9423022E+9	5.3907302E+9	5.4570988E+9	6.0721592E+9	6.2605599E+9	5.8838804E+9	3.6642186E+9	4.643074E+9	4.5722629E+9	4.8190321E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.589809	28.034809	26.723841	28.966431	25.566946	31.925705	23.684891	25.190504	32.959534	25.643568	36.877369	25.772907	22.192194	34.688335	39.61734	41.244186	41.283852	37.751106	39.635944	37.616837	26.806913	34.104321	36.634624	37.184116	24.099089	21.877029	20.384687	22.413914	18.039902	25.099604	18.583511	18.725794	24.207771	18.95842	28.796576	18.698984	15.885227	27.338802	30.901175	32.045242	32.25732	29.119553	30.777897	28.590008	18.906637	26.733173	27.97534	28.995665
25 Sep 2051	6.9933399E+9	7.0570936E+9	7.7864448E+9	8.1198438E+9	7.0985958E+9	1.3364065E+9	4.7398538E+9	5.2936637E+9	3.9456151E+9	6.4868332E+9	7.5350052E+9	6.762626E+9	3.1233723E+9	6.0444068E+9	4.9669862E+9	5.4180332E+9	5.4848379E+9	6.1009004E+9	6.2911857E+9	5.9112504E+9	3.6770412E+9	4.6642657E+9	4.5936097E+9	4.8421586E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.410286	27.837997	26.528193	28.783182	25.373331	31.760454	23.481846	24.989931	32.744362	25.432579	36.675823	25.57144	21.974417	34.458832	39.415508	41.045696	41.08485	37.53651	39.429565	37.402447	26.550386	33.873074	36.419254	36.970387	23.878149	21.653742	20.166298	22.199821	17.82283	24.945498	18.370274	18.506651	23.943676	18.726374	28.566673	18.474049	15.595726	27.086855	30.661289	31.805584	32.017109	28.871298	30.533539	28.340448	18.619381	26.44611	27.729511	28.750713
09 Oct 2051	7.0052669E+9	7.0680714E+9	7.7977564E+9	8.1328681E+9	7.1077908E+9	1.3377485E+9	4.7481267E+9	5.3027932E+9	3.9564692E+9	6.4951639E+9	7.5492311E+9	6.7714319E+9	3.1300552E+9	6.0623544E+9	4.983105E+9	5.4358666E+9	5.5029571E+9	6.1196467E+9	6.3111757E+9	5.9290972E+9	3.6853407E+9	4.6780759E+9	4.6075305E+9	4.8572477E+9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.289265	27.710047	26.403564	28.663158	25.268702	31.652828	23.353914	24.868711	32.606079	25.307211	36.541855	25.458366	21.884832	34.307938	39.281551	40.913933	40.951244	37.394234	39.291847	37.260403	26.427439	33.721416	36.277077	36.828014	23.719297	21.509232	20.035027	22.055355	17.731382	24.843275	18.248928	18.39253	23.780657	18.609695	28.397278	18.370291	15.532308	26.90448	30.481091	31.623415	31.832403	28.696218	30.354692	28.166456	18.531918	26.253614	27.558025	28.573557
